venda_id,data_venda,cliente_id,produto_id,quantidade,preco_total
52276,2023-03-24 08:58:00,1129,122,3,1005.51
52277,2023-01-30 12:21:00,1352,125,2,766.56
52278,2023-12-13 06:17:00,1699,122,5,1675.85
52279,2023-03-20 05:48:00,1081,118,4,102.96
52280,2023-04-21 21:25:00,1339,138,5,754.85
52281,2023-11-23 22:14:00,1225,284,5,895.7
52282,2023-11-28 07:33:00,1014,260,1,821.52
52283,2023-08-20 16:28:00,1831,163,2,253.16
52284,2023-05-30 06:48:00,1468,281,5,2444.0
52285,2023-09-01 00:06:00,1246,266,1,110.82
52286,2023-12-21 04:06:00,1291,257,1,601.41
52287,2023-04-02 23:20:00,1221,272,3,2457.09
52288,2023-10-13 14:11:00,1867,262,4,2442.56
52289,2023-12-07 20:55:00,1183,240,5,3153.8
52290,2023-07-17 22:11:00,1338,227,5,4888.35
52291,2023-07-17 15:16:00,1702,269,1,939.26
52292,2023-07-01 20:51:00,1081,248,2,1342.3
52293,2023-03-30 12:10:00,1549,255,1,658.88
52294,2023-11-09 13:24:00,1665,174,4,2159.68
52295,2023-09-10 08:40:00,1955,176,2,156.12
52296,2023-06-13 01:22:00,1348,151,4,2460.96
52297,2023-12-04 12:18:00,1911,279,3,535.83
52298,2023-08-21 05:28:00,1638,186,4,2356.44
52299,2023-03-17 13:27:00,1218,192,5,1728.3
52300,2023-09-07 05:11:00,1134,131,4,539.08
52301,2023-12-18 17:16:00,1877,134,1,24.89
52302,2023-12-17 17:50:00,1715,223,4,3268.2
52303,2023-04-16 17:12:00,1967,241,4,3676.92
52304,2023-03-02 21:30:00,1560,260,3,2464.56
52305,2023-02-04 09:06:00,1968,262,3,1831.92
52306,2023-06-30 13:18:00,1928,232,5,664.1
52307,2023-03-31 07:02:00,1356,246,4,3311.04
52308,2023-03-03 03:38:00,1040,128,4,2539.68
52309,2023-04-20 09:25:00,1165,166,3,1560.66
52310,2023-02-04 19:31:00,1716,265,4,2882.64
52311,2023-07-07 09:02:00,1864,192,1,345.66
52312,2023-02-11 00:39:00,1784,261,5,3408.15
52313,2023-04-04 15:50:00,1123,168,1,888.63
52314,2023-06-01 10:46:00,1560,154,5,4519.1
52315,2023-04-15 04:52:00,1362,184,1,667.58
52316,2023-01-02 16:14:00,1762,131,1,134.77
52317,2023-09-05 11:05:00,1025,125,4,1533.12
52318,2023-08-02 13:56:00,1397,276,3,2326.89
52319,2023-05-23 14:16:00,1798,272,1,819.03
52320,2023-09-06 10:48:00,1244,139,5,2432.95
52321,2023-02-13 14:48:00,1664,298,5,2806.75
52322,2023-09-07 11:15:00,1388,132,5,968.4
52323,2023-11-08 13:18:00,1949,176,2,156.12
52324,2023-05-13 17:14:00,1649,147,2,1863.3
52325,2023-11-04 02:48:00,1713,259,5,4711.65
52326,2023-06-21 04:22:00,1087,258,4,181.24
52327,2023-02-02 21:58:00,1246,243,3,386.82
52328,2023-02-02 19:40:00,1782,223,1,817.05
52329,2023-09-10 16:40:00,1768,135,4,1005.8
52330,2023-10-06 05:59:00,1063,255,5,3294.4
52331,2023-06-03 17:24:00,1235,179,4,2426.2
52332,2023-11-23 09:28:00,1291,280,5,4378.5
52333,2023-03-06 20:50:00,1504,203,3,355.65
52334,2023-05-02 04:13:00,1765,283,5,1973.2
52335,2023-12-29 07:52:00,1819,145,4,801.28
52336,2023-03-27 04:09:00,1623,283,4,1578.56
52337,2023-06-26 03:50:00,1561,264,1,365.61
52338,2023-01-09 19:15:00,1715,280,2,1751.4
52339,2023-09-15 06:20:00,1288,175,3,2995.77
52340,2023-02-10 17:15:00,1729,102,2,659.6
52341,2023-02-02 20:20:00,1899,175,2,1997.18
52342,2023-04-09 12:09:00,1561,265,3,2161.98
52343,2023-09-03 13:33:00,1217,285,2,1932.14
52344,2023-07-24 11:13:00,1790,193,3,2449.89
52345,2023-01-03 03:59:00,1390,110,1,649.75
52346,2023-10-29 22:00:00,1725,146,2,1123.48
52347,2023-03-27 04:00:00,1175,253,1,495.13
52348,2023-09-10 09:24:00,1468,273,2,851.82
52349,2023-03-28 18:27:00,1616,240,1,630.76
52350,2023-07-11 16:42:00,1044,172,4,424.72
52351,2023-06-02 01:28:00,1658,162,5,1103.65
52352,2023-12-20 08:16:00,1072,129,2,388.18
52353,2023-09-25 18:42:00,1420,179,2,1213.1
52354,2023-05-29 14:04:00,1282,170,2,1127.92
52355,2023-01-10 00:54:00,1051,151,2,1230.48
52356,2023-11-30 22:12:00,1178,245,4,3151.72
52357,2023-10-31 09:16:00,1428,129,2,388.18
52358,2023-06-17 14:07:00,1456,139,2,973.18
52359,2023-09-15 21:34:00,1495,182,2,523.88
52360,2023-08-17 03:29:00,1022,137,5,664.1
52361,2023-01-23 17:02:00,1487,237,4,685.8
52362,2023-11-12 05:10:00,1756,228,1,705.81
52363,2023-05-29 07:10:00,1338,220,3,1445.16
52364,2023-01-25 07:23:00,1397,238,2,187.26
52365,2023-11-24 06:19:00,1779,273,4,1703.64
52366,2023-05-07 09:55:00,2000,104,4,682.08
52367,2023-08-16 14:10:00,1164,174,1,539.92
52368,2023-09-24 22:46:00,1549,185,3,1716.24
52369,2023-03-13 10:47:00,1984,165,5,765.15
52370,2023-10-12 07:03:00,1572,275,1,654.18
52371,2023-12-02 03:56:00,1861,269,3,2817.78
52372,2023-06-16 00:11:00,1082,238,5,468.15
52373,2023-02-08 11:54:00,1899,134,3,74.67
52374,2023-10-10 08:09:00,1232,287,2,1309.4
52375,2023-05-01 16:45:00,1024,163,2,253.16
52376,2023-04-08 16:24:00,1356,138,4,603.88
52377,2023-03-12 18:57:00,1302,277,2,1124.04
52378,2023-08-26 18:37:00,1298,125,3,1149.84
52379,2023-07-17 00:52:00,1410,300,3,805.98
52380,2023-03-07 14:20:00,1692,178,4,1572.84
52381,2023-09-20 19:23:00,1684,267,3,1529.49
52382,2023-03-12 08:44:00,1082,144,3,1696.89
52383,2023-06-29 05:35:00,1694,224,2,731.52
52384,2023-06-21 02:14:00,1359,222,3,1867.89
52385,2023-07-25 08:00:00,1343,203,4,474.2
52386,2023-05-14 12:26:00,1068,182,4,1047.76
52387,2023-06-30 08:33:00,1591,236,1,934.96
52388,2023-11-10 22:57:00,1776,202,1,120.02
52389,2023-03-23 01:21:00,1798,144,5,2828.15
52390,2023-12-22 06:41:00,1662,241,5,4596.15
52391,2023-01-21 22:13:00,1853,217,1,87.31
52392,2023-06-03 06:11:00,1754,132,1,193.68
52393,2023-11-08 19:02:00,1298,220,2,963.44
52394,2023-02-01 07:04:00,1348,124,1,958.37
52395,2023-11-15 05:26:00,1825,247,4,2095.44
52396,2023-12-08 14:25:00,1364,137,5,664.1
52397,2023-08-19 07:04:00,1298,108,1,891.56
52398,2023-06-25 18:43:00,1040,172,3,318.54
52399,2023-03-18 11:23:00,1312,241,2,1838.46
52400,2023-10-09 00:39:00,1247,300,5,1343.3
52401,2023-09-27 08:12:00,1580,105,4,1802.76
52402,2023-04-26 10:38:00,1385,285,1,966.07
52403,2023-01-08 21:39:00,1867,140,3,519.39
52404,2023-06-02 06:49:00,1186,211,2,1310.44
52405,2023-07-02 13:16:00,1291,122,5,1675.85
52406,2023-02-24 10:52:00,1590,199,2,71.5
52407,2023-01-29 23:25:00,1131,111,5,70.55
52408,2023-07-05 10:36:00,1215,198,1,165.37
52409,2023-06-16 10:24:00,1340,276,5,3878.15
52410,2023-10-27 17:09:00,1794,245,2,1575.86
52411,2023-06-08 18:55:00,1022,223,2,1634.1
52412,2023-01-14 02:55:00,1379,199,5,178.75
52413,2023-07-12 22:34:00,1230,180,4,3513.28
52414,2023-04-17 18:32:00,1458,135,2,502.9
52415,2023-12-12 04:00:00,1330,267,1,509.83
52416,2023-07-19 11:53:00,1335,123,1,434.03
52417,2023-05-13 17:07:00,1889,138,3,452.91
52418,2023-09-24 14:30:00,1286,108,4,3566.24
52419,2023-02-11 05:51:00,1616,269,2,1878.52
52420,2023-10-18 21:56:00,1867,299,5,1657.6
52421,2023-03-16 17:50:00,1287,101,4,656.08
52422,2023-12-25 21:22:00,1379,198,5,826.85
52423,2023-11-22 00:51:00,1258,139,1,486.59
52424,2023-04-15 23:34:00,1214,273,2,851.82
52425,2023-04-26 11:40:00,1620,225,5,3240.2
52426,2023-11-02 03:16:00,1351,277,5,2810.1
52427,2023-10-03 22:45:00,1880,184,5,3337.9
52428,2023-09-30 18:40:00,1854,194,5,4858.7
52429,2023-05-13 08:25:00,1008,109,3,1265.49
52430,2023-08-30 16:54:00,1964,270,1,589.95
52431,2023-06-23 16:36:00,1556,141,1,766.94
52432,2023-06-02 17:28:00,1590,300,1,268.66
52433,2023-11-06 14:01:00,1052,299,5,1657.6
52434,2023-05-30 16:37:00,1589,199,4,143.0
52435,2023-09-05 22:49:00,1077,222,4,2490.52
52436,2023-02-13 01:40:00,1534,185,2,1144.16
52437,2023-03-06 07:36:00,1572,158,5,4566.1
52438,2023-03-19 00:45:00,1369,233,1,962.48
52439,2023-02-17 10:00:00,1121,223,3,2451.15
52440,2023-08-18 17:26:00,1854,285,4,3864.28
52441,2023-12-20 17:56:00,1478,107,4,1547.96
52442,2023-07-05 07:20:00,1397,149,3,2883.48
52443,2023-09-30 17:17:00,1329,170,5,2819.8
52444,2023-05-18 17:38:00,1967,234,4,1973.64
52445,2023-12-24 15:02:00,1232,285,3,2898.21
52446,2023-09-20 04:43:00,1911,169,2,364.52
52447,2023-03-05 18:08:00,1241,179,4,2426.2
52448,2023-12-13 21:49:00,1925,156,5,3019.95
52449,2023-10-29 19:57:00,1633,246,2,1655.52
52450,2023-11-11 14:16:00,1212,281,4,1955.2
52451,2023-03-16 15:44:00,1932,200,4,2710.92
52452,2023-07-30 22:36:00,1616,198,5,826.85
52453,2023-09-21 19:13:00,1564,141,4,3067.76
52454,2023-11-25 16:30:00,1049,162,1,220.73
52455,2023-12-19 07:03:00,1905,273,3,1277.73
52456,2023-08-30 10:12:00,1362,180,1,878.32
52457,2023-05-08 18:04:00,1270,259,1,942.33
52458,2023-12-29 18:17:00,1943,122,2,670.34
52459,2023-08-02 23:06:00,1481,256,3,2524.8
52460,2023-10-08 10:00:00,1936,186,5,2945.55
52461,2023-05-12 09:49:00,1159,246,1,827.76
52462,2023-05-26 18:15:00,1662,166,4,2080.88
52463,2023-10-16 20:00:00,1432,226,5,3629.2
52464,2023-01-18 14:30:00,1082,204,5,1150.8
52465,2023-05-15 07:41:00,1081,241,3,2757.69
52466,2023-09-13 08:15:00,1641,231,4,3107.04
52467,2023-07-26 22:09:00,1214,169,5,911.3
52468,2023-10-27 05:09:00,1422,299,5,1657.6
52469,2023-08-10 01:11:00,1606,276,1,775.63
52470,2023-06-08 23:06:00,1123,245,3,2363.79
52471,2023-04-01 03:14:00,1195,283,1,394.64
52472,2023-06-14 06:46:00,1832,176,3,234.18
52473,2023-09-18 13:39:00,1052,112,5,2463.7
52474,2023-09-05 00:56:00,1410,113,3,369.27
52475,2023-05-26 12:45:00,1338,152,1,160.42
52476,2023-06-28 17:51:00,1560,289,1,569.79
52477,2023-09-14 05:51:00,1964,246,5,4138.8
52478,2023-02-01 21:20:00,1410,273,3,1277.73
52479,2023-05-14 21:36:00,1827,250,4,1698.68
52480,2023-03-12 01:07:00,1943,114,3,36.81
52481,2023-05-09 17:23:00,1847,193,1,816.63
52482,2023-12-28 13:31:00,1302,192,3,1036.98
52483,2023-07-10 14:11:00,1255,150,4,964.04
52484,2023-05-09 00:46:00,1023,182,4,1047.76
52485,2023-03-17 19:40:00,1023,137,4,531.28
52486,2023-06-06 09:55:00,1127,222,2,1245.26
52487,2023-06-11 10:47:00,1221,268,3,568.29
52488,2023-02-09 14:57:00,1422,294,1,392.57
52489,2023-02-08 07:16:00,1213,143,4,1781.56
52490,2023-05-29 17:08:00,1138,294,2,785.14
52491,2023-02-19 22:17:00,1179,294,3,1177.71
52492,2023-05-09 12:11:00,1427,297,3,1766.28
52493,2023-05-17 01:04:00,1813,206,1,362.52
52494,2023-03-07 02:33:00,1179,278,3,2826.3
52495,2023-07-29 19:10:00,1638,188,1,817.81
52496,2023-12-20 08:02:00,1178,181,5,2895.6
52497,2023-10-03 22:37:00,1167,192,3,1036.98
52498,2023-10-25 05:53:00,1839,171,4,3407.4
52499,2023-12-31 02:35:00,1829,156,4,2415.96
52500,2023-04-20 04:39:00,1215,232,2,265.64
52501,2023-07-23 19:23:00,1603,187,5,1409.75
52502,2023-02-12 16:11:00,1473,262,3,1831.92
52503,2023-12-03 04:59:00,1138,180,3,2634.96
52504,2023-01-30 10:53:00,1982,258,2,90.62
52505,2023-09-11 20:57:00,1513,112,1,492.74
52506,2023-02-19 21:31:00,1974,282,5,1505.05
52507,2023-11-17 01:19:00,1134,256,1,841.6
52508,2023-12-26 13:30:00,1947,292,2,1958.14
52509,2023-06-27 08:36:00,1584,275,4,2616.72
52510,2023-02-16 09:13:00,1558,249,1,479.59
52511,2023-01-08 06:12:00,1984,195,3,1702.14
52512,2023-07-17 05:11:00,1126,146,4,2246.96
52513,2023-06-12 07:46:00,1427,189,5,3845.9
52514,2023-03-01 03:33:00,1220,111,5,70.55
52515,2023-12-06 13:09:00,1547,102,3,989.4
52516,2023-02-28 20:17:00,1708,200,3,2033.19
52517,2023-04-25 19:53:00,1284,115,3,489.06
52518,2023-11-11 12:12:00,1565,293,5,3827.75
52519,2023-02-05 21:49:00,1140,178,4,1572.84
52520,2023-06-27 05:22:00,1561,243,1,128.94
52521,2023-11-09 08:22:00,1263,224,1,365.76
52522,2023-09-09 22:54:00,1329,230,3,1467.9
52523,2023-04-30 10:44:00,1393,111,2,28.22
52524,2023-07-01 01:26:00,1198,255,2,1317.76
52525,2023-10-26 19:43:00,1863,300,5,1343.3
52526,2023-02-19 00:08:00,1938,240,1,630.76
52527,2023-07-28 08:25:00,1279,151,2,1230.48
52528,2023-12-30 13:40:00,1652,205,4,3691.2
52529,2023-10-05 08:36:00,1410,234,3,1480.23
52530,2023-01-31 09:38:00,1198,233,1,962.48
52531,2023-09-02 21:26:00,1932,289,4,2279.16
52532,2023-01-05 00:05:00,1599,172,5,530.9
52533,2023-11-11 09:42:00,1699,283,3,1183.92
52534,2023-06-27 00:08:00,1675,246,3,2483.28
52535,2023-07-01 23:46:00,1830,221,2,1976.36
52536,2023-06-18 22:35:00,1468,290,5,217.4
52537,2023-05-30 00:17:00,1362,167,1,718.55
52538,2023-12-22 17:44:00,1883,242,1,613.41
52539,2023-10-25 21:59:00,1513,172,5,530.9
52540,2023-12-12 12:35:00,1971,182,5,1309.7
52541,2023-09-28 11:48:00,1485,153,5,378.8
52542,2023-08-19 05:26:00,1235,136,5,1908.35
52543,2023-04-18 05:16:00,1375,229,3,311.46
52544,2023-02-11 11:53:00,1656,297,2,1177.52
52545,2023-01-19 01:43:00,1537,156,2,1207.98
52546,2023-02-28 09:25:00,1940,242,2,1226.82
52547,2023-10-02 08:20:00,1165,141,3,2300.82
52548,2023-04-16 22:49:00,1258,263,2,535.54
52549,2023-07-17 09:23:00,1974,190,3,2980.83
52550,2023-03-19 23:07:00,1909,269,5,4696.3
52551,2023-02-13 09:34:00,1407,280,3,2627.1
52552,2023-12-23 04:02:00,1186,131,4,539.08
52553,2023-01-20 13:38:00,1514,149,3,2883.48
52554,2023-05-26 14:11:00,1566,188,4,3271.24
52555,2023-12-16 18:17:00,1230,161,2,716.36
52556,2023-09-15 22:38:00,1485,284,4,716.56
52557,2023-03-29 15:17:00,1905,159,2,1919.0
52558,2023-12-27 21:21:00,1025,115,2,326.04
52559,2023-11-10 23:46:00,1864,191,1,516.21
52560,2023-05-07 19:13:00,1692,172,3,318.54
52561,2023-05-16 08:05:00,1803,135,4,1005.8
52562,2023-11-08 02:29:00,1775,115,4,652.08
52563,2023-05-10 05:02:00,1319,108,1,891.56
52564,2023-11-19 03:56:00,1185,238,3,280.89
52565,2023-06-24 15:18:00,1491,295,2,1508.38
52566,2023-04-18 21:13:00,1639,141,2,1533.88
52567,2023-11-26 09:37:00,1205,102,4,1319.2
52568,2023-06-09 15:31:00,1718,220,2,963.44
52569,2023-01-30 01:49:00,1491,212,3,1498.65
52570,2023-01-06 01:51:00,1505,115,3,489.06
52571,2023-11-20 14:40:00,1620,148,1,470.49
52572,2023-02-02 21:59:00,1909,118,4,102.96
52573,2023-05-13 08:39:00,1355,129,1,194.09
52574,2023-02-25 05:46:00,1633,140,2,346.26
52575,2023-07-14 05:18:00,1702,186,2,1178.22
52576,2023-09-05 00:10:00,1658,168,4,3554.52
52577,2023-12-15 14:32:00,1183,294,2,785.14
52578,2023-12-19 17:33:00,1631,140,4,692.52
52579,2023-06-16 18:15:00,1077,142,4,945.24
52580,2023-11-20 01:56:00,1356,202,2,240.04
52581,2023-02-13 07:51:00,1729,286,4,2998.36
52582,2023-07-10 01:29:00,1216,210,3,2253.48
52583,2023-07-13 07:45:00,1330,164,5,88.55
52584,2023-05-17 19:58:00,1328,241,5,4596.15
52585,2023-04-20 08:56:00,1352,271,1,119.41
52586,2023-12-18 12:37:00,1383,271,1,119.41
52587,2023-04-29 00:38:00,1583,219,1,337.67
52588,2023-04-05 10:02:00,1427,257,2,1202.82
52589,2023-11-07 02:28:00,1733,153,4,303.04
52590,2023-04-25 09:18:00,1862,279,2,357.22
52591,2023-06-08 19:19:00,1081,272,4,3276.12
52592,2023-02-13 12:30:00,1851,187,3,845.85
52593,2023-10-24 17:07:00,1142,258,5,226.55
52594,2023-11-25 01:04:00,1799,291,3,1248.81
52595,2023-06-26 00:38:00,1373,291,4,1665.08
52596,2023-11-04 06:50:00,1170,242,2,1226.82
52597,2023-01-15 01:17:00,1262,209,1,320.52
52598,2023-04-25 10:50:00,1603,134,4,99.56
52599,2023-02-20 05:45:00,1335,260,4,3286.08
52600,2023-04-10 17:55:00,1323,113,4,492.36
52601,2023-09-06 14:54:00,1994,264,4,1462.44
52602,2023-03-31 05:19:00,1387,189,3,2307.54
52603,2023-02-27 23:46:00,1433,198,5,826.85
52604,2023-10-26 04:50:00,1887,171,5,4259.25
52605,2023-02-19 23:40:00,1440,149,4,3844.64
52606,2023-05-12 18:07:00,1522,112,1,492.74
52607,2023-11-19 14:22:00,1851,179,5,3032.75
52608,2023-08-01 00:39:00,1259,187,4,1127.8
52609,2023-05-02 21:02:00,1678,244,2,293.66
52610,2023-03-02 14:15:00,1002,209,1,320.52
52611,2023-02-06 09:03:00,1165,291,3,1248.81
52612,2023-07-31 05:17:00,1024,143,1,445.39
52613,2023-09-13 04:19:00,1488,261,2,1363.26
52614,2023-08-05 06:24:00,1086,208,1,83.76
52615,2023-07-04 16:52:00,1568,140,4,692.52
52616,2023-03-27 12:51:00,1656,109,4,1687.32
52617,2023-03-18 18:25:00,1463,250,5,2123.35
52618,2023-02-17 07:36:00,1213,117,1,878.33
52619,2023-03-31 20:05:00,1105,154,2,1807.64
52620,2023-04-09 15:55:00,1148,272,2,1638.06
52621,2023-06-17 12:04:00,1189,185,3,1716.24
52622,2023-03-18 03:11:00,1851,121,3,1122.0
52623,2023-05-10 23:27:00,1364,164,4,70.84
52624,2023-04-04 12:58:00,1184,125,5,1916.4
52625,2023-09-28 16:44:00,1638,293,1,765.55
52626,2023-08-24 13:30:00,1052,138,3,452.91
52627,2023-11-23 07:26:00,1827,194,4,3886.96
52628,2023-05-06 16:02:00,1372,240,1,630.76
52629,2023-10-22 12:46:00,1687,179,5,3032.75
52630,2023-02-11 11:43:00,1165,290,2,86.96
52631,2023-05-06 20:21:00,1901,184,3,2002.74
52632,2023-06-25 00:37:00,1043,146,4,2246.96
52633,2023-06-29 15:15:00,1491,283,3,1183.92
52634,2023-11-04 23:28:00,1463,275,1,654.18
52635,2023-02-19 17:35:00,1125,228,5,3529.05
52636,2023-07-22 20:10:00,1421,225,5,3240.2
52637,2023-05-12 00:28:00,1244,243,4,515.76
52638,2023-02-17 08:05:00,1741,290,5,217.4
52639,2023-11-28 06:06:00,1757,144,2,1131.26
52640,2023-07-27 02:11:00,1538,189,3,2307.54
52641,2023-12-09 09:03:00,1909,265,3,2161.98
52642,2023-06-02 08:42:00,1715,117,4,3513.32
52643,2023-09-12 11:23:00,1279,194,2,1943.48
52644,2023-12-22 04:00:00,1218,228,2,1411.62
52645,2023-08-12 02:55:00,1138,123,2,868.06
52646,2023-10-09 09:26:00,1328,292,4,3916.28
52647,2023-08-12 21:54:00,1217,141,4,3067.76
52648,2023-09-15 10:12:00,1765,240,2,1261.52
52649,2023-03-20 20:25:00,1820,125,4,1533.12
52650,2023-05-13 05:01:00,1910,190,2,1987.22
52651,2023-06-04 17:33:00,1220,162,4,882.92
52652,2023-08-25 17:15:00,1284,155,2,1191.36
52653,2023-11-10 12:45:00,1110,265,4,2882.64
52654,2023-10-24 16:51:00,1160,136,5,1908.35
52655,2023-10-17 10:19:00,1786,131,1,134.77
52656,2023-07-17 15:45:00,1410,133,2,1008.28
52657,2023-09-14 08:45:00,1514,107,5,1934.95
52658,2023-11-13 16:51:00,1541,201,4,3716.64
52659,2023-12-12 19:49:00,1613,200,3,2033.19
52660,2023-05-25 02:33:00,1882,227,4,3910.68
52661,2023-04-09 15:28:00,1049,272,4,3276.12
52662,2023-06-03 19:32:00,1186,112,4,1970.96
52663,2023-08-31 17:10:00,1319,259,3,2826.99
52664,2023-06-02 07:20:00,1441,288,1,974.68
52665,2023-02-19 01:41:00,1022,300,5,1343.3
52666,2023-05-22 20:32:00,1348,265,1,720.66
52667,2023-07-15 13:45:00,1547,142,2,472.62
52668,2023-02-25 23:12:00,1406,249,4,1918.36
52669,2023-02-13 12:54:00,1558,114,3,36.81
52670,2023-07-31 15:54:00,1307,261,3,2044.89
52671,2023-12-18 21:50:00,1075,291,1,416.27
52672,2023-11-09 23:52:00,1590,119,4,1101.16
52673,2023-01-15 15:54:00,1195,130,4,1799.2
52674,2023-09-22 12:25:00,1769,241,5,4596.15
52675,2023-08-24 17:54:00,1813,102,4,1319.2
52676,2023-01-24 17:40:00,1129,224,2,731.52
52677,2023-05-16 01:47:00,1355,133,5,2520.7
52678,2023-09-01 08:55:00,1776,143,1,445.39
52679,2023-08-31 13:55:00,1939,192,2,691.32
52680,2023-04-09 01:44:00,1371,177,5,257.7
52681,2023-01-09 05:18:00,1501,126,1,451.11
52682,2023-06-23 09:08:00,1487,114,1,12.27
52683,2023-09-25 12:36:00,1572,222,5,3113.15
52684,2023-11-19 22:41:00,1701,243,3,386.82
52685,2023-09-20 12:01:00,1593,191,5,2581.05
52686,2023-02-14 05:48:00,1148,276,5,3878.15
52687,2023-11-16 19:11:00,1337,202,4,480.08
52688,2023-01-06 20:32:00,1344,201,5,4645.8
52689,2023-01-31 12:53:00,1174,238,2,187.26
52690,2023-08-31 21:45:00,1086,275,2,1308.36
52691,2023-05-12 10:35:00,1500,267,5,2549.15
52692,2023-06-29 09:30:00,1558,171,4,3407.4
52693,2023-07-24 18:16:00,1644,148,1,470.49
52694,2023-11-21 19:06:00,1947,141,5,3834.7
52695,2023-08-17 19:07:00,1140,162,2,441.46
52696,2023-12-03 19:12:00,1623,288,4,3898.72
52697,2023-03-18 00:00:00,1739,262,5,3053.2
52698,2023-05-18 20:26:00,1535,250,3,1274.01
52699,2023-04-12 18:28:00,1624,204,4,920.64
52700,2023-02-28 19:10:00,1179,128,3,1904.76
52701,2023-06-08 10:13:00,1051,229,5,519.1
52702,2023-03-28 00:59:00,1315,196,2,1777.68
52703,2023-09-25 16:47:00,1353,162,3,662.19
52704,2023-11-10 14:25:00,1210,255,1,658.88
52705,2023-01-22 18:33:00,1225,214,5,64.15
52706,2023-08-23 14:39:00,1481,241,2,1838.46
52707,2023-02-19 20:50:00,1299,122,1,335.17
52708,2023-10-03 16:01:00,1700,176,4,312.24
52709,2023-01-28 07:27:00,1743,234,5,2467.05
52710,2023-07-18 19:22:00,1487,205,5,4614.0
52711,2023-07-22 20:33:00,1547,138,4,603.88
52712,2023-10-15 08:32:00,1378,156,1,603.99
52713,2023-06-09 15:33:00,1052,184,5,3337.9
52714,2023-08-21 16:49:00,1195,284,1,179.14
52715,2023-11-03 15:29:00,1887,232,5,664.1
52716,2023-12-25 10:46:00,1798,259,1,942.33
52717,2023-07-10 22:03:00,1939,160,2,450.6
52718,2023-04-08 00:32:00,1339,272,1,819.03
52719,2023-06-18 01:13:00,1191,164,5,88.55
52720,2023-09-23 22:00:00,1164,252,2,1045.56
52721,2023-05-25 05:50:00,1931,271,3,358.23
52722,2023-03-07 08:09:00,1590,137,1,132.82
52723,2023-02-13 01:06:00,1101,299,3,994.56
52724,2023-07-07 06:43:00,1924,121,2,748.0
52725,2023-08-13 19:32:00,1055,136,2,763.34
52726,2023-09-19 04:34:00,1799,110,4,2599.0
52727,2023-01-21 14:32:00,1940,274,1,847.33
52728,2023-11-30 14:35:00,1110,152,1,160.42
52729,2023-02-06 19:20:00,1032,219,2,675.34
52730,2023-10-07 23:47:00,1296,112,3,1478.22
52731,2023-01-09 15:41:00,1373,270,4,2359.8
52732,2023-10-28 22:12:00,1214,182,4,1047.76
52733,2023-01-20 03:42:00,1255,119,1,275.29
52734,2023-04-23 11:08:00,1232,245,3,2363.79
52735,2023-12-13 11:50:00,1733,268,5,947.15
52736,2023-05-04 02:30:00,1178,231,3,2330.28
52737,2023-10-13 13:36:00,1195,165,1,153.03
52738,2023-07-20 20:07:00,1485,203,2,237.1
52739,2023-06-03 03:35:00,1194,110,4,2599.0
52740,2023-02-15 04:17:00,1255,241,1,919.23
52741,2023-03-15 16:08:00,1339,234,1,493.41
52742,2023-09-28 09:17:00,1897,285,4,3864.28
52743,2023-01-01 04:55:00,1051,261,2,1363.26
52744,2023-03-04 17:44:00,1449,201,5,4645.8
52745,2023-10-17 12:33:00,1299,254,3,325.47
52746,2023-03-22 10:06:00,1633,283,5,1973.2
52747,2023-03-03 15:58:00,1248,126,5,2255.55
52748,2023-07-25 07:26:00,1862,190,1,993.61
52749,2023-01-26 02:08:00,1644,212,3,1498.65
52750,2023-03-01 15:46:00,1843,247,2,1047.72
52751,2023-07-10 19:06:00,1378,147,5,4658.25
52752,2023-08-15 18:17:00,1990,224,5,1828.8
52753,2023-07-01 03:58:00,1205,137,1,132.82
52754,2023-05-04 12:05:00,1827,206,4,1450.08
52755,2023-08-17 00:14:00,1539,234,4,1973.64
52756,2023-12-16 02:42:00,1202,191,1,516.21
52757,2023-02-11 12:27:00,1887,243,5,644.7
52758,2023-07-26 03:34:00,1185,219,4,1350.68
52759,2023-09-15 13:56:00,1122,137,4,531.28
52760,2023-12-01 06:58:00,1757,146,4,2246.96
52761,2023-11-17 07:18:00,1978,110,3,1949.25
52762,2023-02-25 19:04:00,1537,223,1,817.05
