ip,timestamp,request,status,bytes
10.36.211.82,28/Oct/2023:22:07:26 ,GET /produtos/item-99 HTTP/1.1,500,1239
169.68.158.42,01/Nov/2023:22:51:19 ,DELETE /login/item-3 HTTP/1.1,404,3829
91.149.92.74,31/May/2023:23:25:59 ,PUT /login/item-41 HTTP/1.1,200,9401
53.207.5.187,22/Sep/2023:15:52:53 ,GET /carrinho/item-78 HTTP/1.1,404,9776
119.156.165.103,30/May/2023:15:55:52 ,PUT /checkout/item-33 HTTP/1.1,200,975
51.23.159.202,09/May/2023:12:18:34 ,DELETE /carrinho/item-16 HTTP/1.1,201,462
89.14.22.20,21/Nov/2023:20:37:30 ,PUT /busca/item-18 HTTP/1.1,302,2966
102.65.13.142,26/Jan/2023:02:07:23 ,DELETE /carrinho/item-69 HTTP/1.1,404,8251
117.214.71.223,06/Mar/2023:03:39:22 ,PUT /perfil/item-22 HTTP/1.1,200,2202
218.223.105.95,04/May/2023:06:13:03 ,PUT /produtos/item-42 HTTP/1.1,404,5914
10.7.63.26,10/Dec/2023:10:10:42 ,GET /checkout/item-60 HTTP/1.1,500,10914
104.12.86.204,16/Feb/2023:21:48:42 ,PUT /busca/item-22 HTTP/1.1,200,14436
91.38.113.155,23/Aug/2023:20:08:53 ,GET /checkout/item-26 HTTP/1.1,201,2865
170.163.153.172,02/Oct/2023:03:46:59 ,DELETE /checkout/item-18 HTTP/1.1,302,13063
28.117.182.3,08/Feb/2023:00:32:16 ,PUT /login/item-15 HTTP/1.1,302,1477
53.190.51.138,07/Aug/2023:03:31:12 ,GET /carrinho/item-86 HTTP/1.1,302,9888
21.110.173.116,05/Apr/2023:21:21:25 ,PUT /login/item-15 HTTP/1.1,404,13886
156.140.77.43,20/Sep/2023:07:02:59 ,GET /produtos/item-56 HTTP/1.1,200,611
64.184.214.36,26/Feb/2023:08:01:48 ,POST /carrinho/item-19 HTTP/1.1,404,11775
17.87.237.42,22/Feb/2023:22:29:30 ,DELETE /checkout/item-90 HTTP/1.1,302,8079
141.222.14.71,29/Sep/2023:02:36:37 ,DELETE /login/item-47 HTTP/1.1,302,3144
215.134.229.30,12/Jan/2023:23:49:12 ,GET /carrinho/item-53 HTTP/1.1,200,4635
30.86.204.175,05/Dec/2023:02:20:13 ,DELETE /login/item-16 HTTP/1.1,201,10231
73.197.41.163,11/Apr/2023:06:29:49 ,PUT /checkout/item-51 HTTP/1.1,500,2335
126.82.198.80,26/Jun/2023:13:42:16 ,DELETE /perfil/item-52 HTTP/1.1,201,2013
90.174.136.164,02/Mar/2023:19:24:42 ,PUT /checkout/item-56 HTTP/1.1,404,9850
50.183.152.222,07/Aug/2023:13:55:46 ,GET /busca/item-61 HTTP/1.1,404,12711
181.214.249.172,24/Jul/2023:19:29:28 ,GET /busca/item-86 HTTP/1.1,404,2155
142.206.58.154,11/Sep/2023:06:10:26 ,GET /checkout/item-92 HTTP/1.1,302,11787
123.147.72.63,13/Feb/2023:03:40:53 ,PUT /busca/item-68 HTTP/1.1,404,3667
70.98.22.107,13/Mar/2023:13:28:13 ,PUT /perfil/item-5 HTTP/1.1,302,2906
3.190.18.218,11/Apr/2023:20:02:28 ,GET /perfil/item-30 HTTP/1.1,302,14795
142.58.251.252,01/Jun/2023:10:08:59 ,GET /checkout/item-72 HTTP/1.1,404,6503
104.40.84.135,26/Apr/2023:13:58:18 ,GET /busca/item-88 HTTP/1.1,302,10229
197.83.152.77,04/Aug/2023:02:13:38 ,POST /carrinho/item-70 HTTP/1.1,500,1066
101.38.108.223,10/Apr/2023:14:12:20 ,POST /login/item-86 HTTP/1.1,200,8129
157.16.68.42,02/Jul/2023:05:49:45 ,DELETE /login/item-47 HTTP/1.1,302,4837
66.0.90.107,03/Feb/2023:16:41:09 ,POST /checkout/item-77 HTTP/1.1,500,13088
46.4.49.35,17/Jan/2023:16:54:54 ,POST /checkout/item-81 HTTP/1.1,200,9503
30.110.54.159,28/Apr/2023:05:07:32 ,DELETE /perfil/item-72 HTTP/1.1,200,2782
8.112.157.20,09/Nov/2023:06:33:10 ,PUT /checkout/item-67 HTTP/1.1,200,6329
58.77.160.14,04/Mar/2023:02:30:09 ,POST /login/item-54 HTTP/1.1,302,12764
120.35.226.81,03/Feb/2023:01:36:58 ,GET /produtos/item-76 HTTP/1.1,200,9095
192.228.68.210,27/Mar/2023:07:59:42 ,PUT /busca/item-12 HTTP/1.1,500,5091
101.221.237.157,12/Dec/2023:04:06:36 ,GET /checkout/item-36 HTTP/1.1,500,9741
35.17.78.18,18/Jul/2023:00:15:14 ,POST /busca/item-87 HTTP/1.1,200,2221
191.204.254.19,08/Sep/2023:14:35:20 ,POST /perfil/item-50 HTTP/1.1,302,2355
100.235.87.180,19/Sep/2023:12:05:13 ,POST /checkout/item-62 HTTP/1.1,500,965
19.97.182.25,01/Jan/2023:09:07:55 ,PUT /checkout/item-3 HTTP/1.1,302,7194
205.185.170.62,04/Sep/2023:23:52:13 ,DELETE /login/item-97 HTTP/1.1,200,6101
81.134.244.94,27/May/2023:05:37:59 ,DELETE /carrinho/item-95 HTTP/1.1,201,6797
112.67.232.20,24/Oct/2023:00:14:19 ,DELETE /perfil/item-43 HTTP/1.1,200,8691
214.186.118.159,29/Jul/2023:14:07:07 ,DELETE /carrinho/item-92 HTTP/1.1,302,14154
27.33.164.230,28/Feb/2023:04:13:07 ,DELETE /carrinho/item-6 HTTP/1.1,500,6765
201.147.193.20,16/Mar/2023:01:05:28 ,PUT /login/item-17 HTTP/1.1,200,10334
98.180.54.166,19/Oct/2023:20:43:53 ,GET /login/item-27 HTTP/1.1,404,9206
179.119.46.160,27/Jun/2023:23:21:11 ,POST /login/item-31 HTTP/1.1,404,9040
59.174.246.3,24/Jul/2023:05:29:55 ,POST /produtos/item-48 HTTP/1.1,404,14714
150.125.111.6,04/Jul/2023:00:58:05 ,POST /login/item-6 HTTP/1.1,302,10856
130.25.135.83,31/Aug/2023:10:12:51 ,POST /checkout/item-46 HTTP/1.1,302,6664
31.215.31.114,09/May/2023:11:33:29 ,DELETE /carrinho/item-89 HTTP/1.1,302,1751
152.214.58.121,15/Oct/2023:18:43:31 ,PUT /checkout/item-4 HTTP/1.1,200,11312
99.80.225.245,23/Dec/2023:19:32:58 ,DELETE /perfil/item-70 HTTP/1.1,201,7593
54.241.253.246,28/May/2023:19:38:33 ,GET /login/item-41 HTTP/1.1,404,10330
63.81.173.149,22/Apr/2023:12:30:06 ,GET /perfil/item-12 HTTP/1.1,201,12325
91.11.163.152,13/Feb/2023:18:00:09 ,POST /perfil/item-11 HTTP/1.1,500,12117
164.189.38.23,29/Jul/2023:20:18:08 ,DELETE /checkout/item-51 HTTP/1.1,302,2330
159.163.27.231,06/Dec/2023:19:13:14 ,DELETE /carrinho/item-92 HTTP/1.1,404,3442
206.22.27.14,29/Nov/2023:14:27:43 ,POST /carrinho/item-34 HTTP/1.1,302,8454
3.248.161.186,25/Jul/2023:19:49:53 ,POST /checkout/item-26 HTTP/1.1,201,582
5.15.241.139,24/Dec/2023:06:20:24 ,GET /produtos/item-37 HTTP/1.1,201,2197
23.18.196.115,02/Nov/2023:12:00:26 ,GET /login/item-45 HTTP/1.1,500,6970
101.227.67.183,06/Jan/2023:20:56:27 ,GET /login/item-21 HTTP/1.1,201,10613
168.199.249.94,20/Nov/2023:17:53:58 ,GET /produtos/item-47 HTTP/1.1,404,7211
158.255.249.181,18/Dec/2023:04:04:10 ,DELETE /busca/item-42 HTTP/1.1,500,6227
15.131.164.164,03/May/2023:06:57:05 ,POST /busca/item-84 HTTP/1.1,404,9658
18.8.250.101,03/Feb/2023:19:22:21 ,PUT /produtos/item-89 HTTP/1.1,404,8301
97.91.165.244,27/Sep/2023:16:24:06 ,POST /checkout/item-65 HTTP/1.1,302,7147
54.34.9.242,18/Oct/2023:13:33:21 ,POST /checkout/item-3 HTTP/1.1,500,10205
35.99.9.129,11/Feb/2023:01:55:38 ,POST /login/item-38 HTTP/1.1,201,3572
90.183.164.193,01/Sep/2023:03:37:39 ,PUT /login/item-43 HTTP/1.1,404,7915
128.0.236.130,06/Oct/2023:01:22:52 ,DELETE /busca/item-45 HTTP/1.1,201,4425
107.89.25.60,13/Feb/2023:04:17:52 ,POST /checkout/item-37 HTTP/1.1,200,8277
30.147.228.248,11/Sep/2023:22:35:26 ,DELETE /checkout/item-99 HTTP/1.1,500,2388
14.11.10.179,09/Jan/2023:02:15:14 ,DELETE /perfil/item-94 HTTP/1.1,302,13867
21.3.154.20,29/Nov/2023:05:17:13 ,GET /login/item-38 HTTP/1.1,404,896
112.251.85.191,14/Mar/2023:10:27:41 ,PUT /carrinho/item-15 HTTP/1.1,201,11192
172.160.87.168,21/Nov/2023:01:44:43 ,POST /login/item-17 HTTP/1.1,500,13307
117.237.71.242,30/Apr/2023:16:28:48 ,PUT /perfil/item-73 HTTP/1.1,200,4619
102.6.96.239,18/Dec/2023:19:03:18 ,DELETE /busca/item-19 HTTP/1.1,200,6852
166.125.65.78,29/Oct/2023:10:46:44 ,PUT /perfil/item-26 HTTP/1.1,200,9367
149.46.139.203,10/Dec/2023:04:53:55 ,DELETE /carrinho/item-65 HTTP/1.1,302,12910
10.65.38.219,15/Jun/2023:07:11:56 ,POST /checkout/item-78 HTTP/1.1,404,1534
140.142.213.248,29/Jun/2023:15:50:33 ,GET /busca/item-87 HTTP/1.1,500,10046
66.224.134.228,26/Feb/2023:01:35:18 ,POST /perfil/item-18 HTTP/1.1,201,985
158.163.230.7,02/Jan/2023:01:17:03 ,DELETE /carrinho/item-29 HTTP/1.1,500,10096
70.223.235.132,26/Aug/2023:08:34:34 ,POST /perfil/item-53 HTTP/1.1,200,2306
96.80.74.90,21/Feb/2023:09:48:38 ,DELETE /carrinho/item-60 HTTP/1.1,200,10877
180.83.194.89,27/Aug/2023:13:03:46 ,PUT /busca/item-35 HTTP/1.1,500,11413
147.118.183.13,20/Nov/2023:15:59:53 ,GET /busca/item-66 HTTP/1.1,500,9184
128.162.228.174,20/May/2023:05:45:49 ,DELETE /checkout/item-64 HTTP/1.1,302,14162
101.187.191.84,27/Mar/2023:15:06:28 ,DELETE /checkout/item-9 HTTP/1.1,404,14394
8.158.88.166,13/Sep/2023:23:24:45 ,PUT /login/item-71 HTTP/1.1,404,13579
40.254.64.167,24/Mar/2023:06:40:48 ,PUT /busca/item-34 HTTP/1.1,200,8809
153.33.29.83,31/Mar/2023:10:57:51 ,GET /busca/item-61 HTTP/1.1,302,501
159.184.245.125,14/Jul/2023:17:21:08 ,DELETE /busca/item-54 HTTP/1.1,404,4982
120.13.16.234,02/Mar/2023:20:44:51 ,PUT /busca/item-35 HTTP/1.1,200,12816
60.149.22.105,11/Jan/2023:12:28:19 ,POST /carrinho/item-24 HTTP/1.1,302,2615
209.63.60.225,23/Jul/2023:10:56:15 ,GET /carrinho/item-3 HTTP/1.1,404,4465
94.251.235.62,03/Mar/2023:06:04:29 ,PUT /produtos/item-17 HTTP/1.1,500,9340
41.170.15.248,25/Sep/2023:13:20:57 ,POST /perfil/item-32 HTTP/1.1,302,13965
219.2.33.209,07/Apr/2023:19:52:05 ,GET /produtos/item-78 HTTP/1.1,200,331
77.107.251.5,17/Dec/2023:04:53:04 ,POST /perfil/item-34 HTTP/1.1,500,5268
124.109.91.29,02/Sep/2023:15:37:35 ,GET /busca/item-77 HTTP/1.1,200,5854
78.49.51.243,01/Dec/2023:04:25:37 ,DELETE /carrinho/item-42 HTTP/1.1,302,7111
74.213.59.84,30/Mar/2023:10:24:37 ,GET /perfil/item-14 HTTP/1.1,200,1833
11.7.169.68,27/Oct/2023:19:40:31 ,DELETE /login/item-73 HTTP/1.1,404,2386
170.116.54.219,27/Jun/2023:09:36:25 ,GET /busca/item-10 HTTP/1.1,200,2833
125.233.236.233,12/Oct/2023:12:51:47 ,GET /checkout/item-13 HTTP/1.1,302,9682
91.78.108.198,22/Oct/2023:17:32:35 ,DELETE /checkout/item-97 HTTP/1.1,500,11931
206.27.202.128,08/Feb/2023:05:26:23 ,PUT /produtos/item-21 HTTP/1.1,500,10150
93.231.126.113,09/Sep/2023:04:21:30 ,POST /carrinho/item-28 HTTP/1.1,500,12235
12.140.181.142,26/Jan/2023:15:22:23 ,POST /produtos/item-41 HTTP/1.1,500,10345
185.45.177.62,24/Jun/2023:21:22:40 ,PUT /busca/item-69 HTTP/1.1,500,10616
136.48.243.117,15/Mar/2023:12:48:39 ,PUT /produtos/item-92 HTTP/1.1,404,9692
75.172.23.217,09/Dec/2023:05:17:24 ,DELETE /produtos/item-10 HTTP/1.1,500,3000
162.209.37.71,26/Jun/2023:07:47:05 ,POST /perfil/item-20 HTTP/1.1,201,2342
146.47.187.178,20/Jan/2023:10:33:58 ,POST /produtos/item-66 HTTP/1.1,200,13984
186.253.9.244,10/Dec/2023:21:20:23 ,GET /busca/item-20 HTTP/1.1,200,4287
109.166.49.176,11/Aug/2023:23:14:32 ,DELETE /carrinho/item-75 HTTP/1.1,404,13894
82.65.37.96,26/May/2023:00:09:23 ,DELETE /busca/item-50 HTTP/1.1,500,8431
2.247.126.74,07/Jul/2023:05:11:22 ,PUT /perfil/item-20 HTTP/1.1,500,317
33.45.69.116,18/Dec/2023:08:20:24 ,PUT /checkout/item-3 HTTP/1.1,302,4288
17.31.87.252,23/Sep/2023:10:55:19 ,GET /login/item-40 HTTP/1.1,404,2634
173.167.141.166,21/Aug/2023:08:56:54 ,GET /busca/item-88 HTTP/1.1,201,6355
9.71.108.111,22/Aug/2023:21:30:47 ,PUT /login/item-2 HTTP/1.1,201,14030
102.131.231.191,22/Aug/2023:21:05:59 ,GET /busca/item-6 HTTP/1.1,500,5118
108.209.181.83,16/Oct/2023:23:41:57 ,DELETE /login/item-99 HTTP/1.1,302,14314
197.20.212.116,07/Mar/2023:03:48:59 ,PUT /produtos/item-29 HTTP/1.1,201,12823
196.173.169.243,25/Feb/2023:13:42:57 ,GET /perfil/item-5 HTTP/1.1,404,7069
125.23.189.106,02/Aug/2023:21:26:22 ,PUT /perfil/item-57 HTTP/1.1,404,7542
86.181.181.9,18/Sep/2023:19:11:41 ,PUT /checkout/item-84 HTTP/1.1,201,12368
64.55.253.41,03/Dec/2023:07:40:06 ,DELETE /carrinho/item-16 HTTP/1.1,500,778
222.181.46.20,31/Jan/2023:02:00:40 ,GET /busca/item-85 HTTP/1.1,500,14434
133.41.97.120,12/Jun/2023:15:12:30 ,GET /checkout/item-97 HTTP/1.1,201,8054
106.180.224.42,18/Jan/2023:02:50:26 ,POST /carrinho/item-25 HTTP/1.1,200,11832
154.54.152.27,18/Nov/2023:01:47:09 ,POST /perfil/item-42 HTTP/1.1,404,9012
71.16.92.150,03/Oct/2023:14:51:59 ,PUT /perfil/item-39 HTTP/1.1,201,10209
111.139.97.223,15/Aug/2023:21:41:21 ,POST /perfil/item-73 HTTP/1.1,404,5483
51.40.69.249,25/May/2023:12:21:58 ,PUT /carrinho/item-70 HTTP/1.1,500,994
168.220.79.221,01/Jul/2023:21:41:28 ,POST /login/item-9 HTTP/1.1,200,7837
202.104.125.183,29/Apr/2023:11:41:21 ,POST /checkout/item-5 HTTP/1.1,302,10836
170.28.92.199,23/May/2023:08:53:15 ,PUT /carrinho/item-81 HTTP/1.1,201,3442
185.129.110.121,29/May/2023:01:35:17 ,GET /produtos/item-43 HTTP/1.1,201,14919
131.252.213.172,13/May/2023:08:18:15 ,PUT /produtos/item-84 HTTP/1.1,500,10541
2.72.224.163,29/Mar/2023:04:57:30 ,PUT /perfil/item-96 HTTP/1.1,200,12653
200.223.159.230,24/Oct/2023:10:34:41 ,POST /checkout/item-69 HTTP/1.1,200,10304
198.209.106.74,04/Mar/2023:10:41:12 ,GET /produtos/item-15 HTTP/1.1,302,14607
16.126.43.148,31/Oct/2023:05:59:41 ,DELETE /produtos/item-52 HTTP/1.1,201,3634
21.102.187.46,20/Sep/2023:01:08:16 ,POST /produtos/item-4 HTTP/1.1,200,8590
193.99.54.153,24/Nov/2023:14:44:05 ,DELETE /busca/item-87 HTTP/1.1,200,6117
211.99.144.3,04/May/2023:10:57:57 ,GET /busca/item-17 HTTP/1.1,200,6365
7.92.91.250,06/Jun/2023:22:19:55 ,POST /perfil/item-57 HTTP/1.1,302,4291
102.87.200.61,01/May/2023:02:05:41 ,GET /produtos/item-65 HTTP/1.1,200,7503
26.222.51.253,29/Nov/2023:03:15:13 ,PUT /produtos/item-47 HTTP/1.1,302,11623
216.118.218.153,19/Apr/2023:13:06:06 ,POST /login/item-91 HTTP/1.1,302,11380
106.6.90.43,24/Mar/2023:21:22:12 ,PUT /busca/item-31 HTTP/1.1,200,7665
45.36.46.68,22/Aug/2023:04:26:56 ,DELETE /carrinho/item-63 HTTP/1.1,200,3474
165.45.184.82,21/Dec/2023:10:10:24 ,POST /produtos/item-66 HTTP/1.1,302,11053
53.165.36.8,26/Jan/2023:18:43:58 ,GET /perfil/item-20 HTTP/1.1,404,2825
52.134.97.220,25/Nov/2023:07:18:54 ,PUT /carrinho/item-5 HTTP/1.1,201,4954
205.33.172.45,09/Apr/2023:00:12:14 ,PUT /checkout/item-80 HTTP/1.1,201,2001
44.221.92.224,07/Apr/2023:00:47:14 ,DELETE /produtos/item-44 HTTP/1.1,302,13606
48.215.60.88,01/May/2023:18:30:58 ,POST /perfil/item-90 HTTP/1.1,404,6243
136.59.96.3,01/Mar/2023:08:57:57 ,DELETE /busca/item-40 HTTP/1.1,500,2501
32.234.15.26,07/Jul/2023:12:17:59 ,GET /produtos/item-71 HTTP/1.1,201,6570
188.224.213.244,27/Mar/2023:17:27:16 ,DELETE /produtos/item-4 HTTP/1.1,404,3541
38.112.102.49,10/Dec/2023:03:37:05 ,DELETE /carrinho/item-72 HTTP/1.1,201,13319
210.179.129.144,16/Dec/2023:02:13:39 ,POST /produtos/item-56 HTTP/1.1,302,14646
211.66.1.84,19/Sep/2023:09:35:30 ,DELETE /busca/item-11 HTTP/1.1,200,9079
90.165.245.93,22/Jul/2023:10:00:17 ,GET /login/item-2 HTTP/1.1,200,11269
11.29.72.182,22/Sep/2023:14:50:48 ,DELETE /busca/item-43 HTTP/1.1,200,5310
85.75.205.164,24/Apr/2023:04:43:28 ,PUT /checkout/item-88 HTTP/1.1,302,7144
112.229.209.26,06/Jun/2023:00:55:34 ,POST /produtos/item-27 HTTP/1.1,404,11033
184.243.64.66,27/Mar/2023:11:58:36 ,DELETE /perfil/item-92 HTTP/1.1,200,4501
219.153.10.29,19/Jan/2023:08:17:59 ,GET /login/item-37 HTTP/1.1,302,8255
93.87.56.107,04/Dec/2023:22:08:33 ,POST /carrinho/item-54 HTTP/1.1,404,6038
151.234.207.200,25/Apr/2023:22:57:47 ,GET /produtos/item-24 HTTP/1.1,201,8778
134.192.157.10,15/Aug/2023:12:33:53 ,GET /login/item-99 HTTP/1.1,201,9700
167.121.134.79,29/Dec/2023:08:01:02 ,GET /busca/item-31 HTTP/1.1,200,2048
162.24.201.226,25/Sep/2023:23:14:22 ,DELETE /perfil/item-25 HTTP/1.1,201,14294
57.148.191.74,29/Oct/2023:02:29:51 ,POST /carrinho/item-47 HTTP/1.1,201,3931
41.14.10.17,31/Dec/2023:14:24:38 ,GET /checkout/item-57 HTTP/1.1,500,7039
10.99.50.149,23/Nov/2023:16:43:33 ,PUT /produtos/item-66 HTTP/1.1,500,8747
20.173.229.4,25/Mar/2023:04:37:32 ,DELETE /busca/item-46 HTTP/1.1,201,13166
152.204.26.230,18/May/2023:18:34:44 ,POST /login/item-63 HTTP/1.1,201,9025
170.175.169.94,06/Sep/2023:07:34:55 ,GET /busca/item-22 HTTP/1.1,201,6466
91.211.213.146,20/Oct/2023:20:18:45 ,GET /produtos/item-65 HTTP/1.1,404,10647
199.54.91.160,17/Jun/2023:05:21:40 ,POST /login/item-69 HTTP/1.1,201,13987
120.31.205.14,19/Dec/2023:13:02:29 ,GET /perfil/item-11 HTTP/1.1,302,8118
107.216.246.202,08/Oct/2023:15:13:09 ,GET /login/item-96 HTTP/1.1,302,2982
179.185.149.221,01/Dec/2023:11:15:48 ,POST /login/item-89 HTTP/1.1,500,8047
11.20.115.185,05/Mar/2023:03:07:23 ,PUT /busca/item-48 HTTP/1.1,200,6564
31.136.109.240,11/May/2023:22:06:40 ,DELETE /carrinho/item-77 HTTP/1.1,201,9961
112.121.98.211,06/Dec/2023:06:19:20 ,DELETE /login/item-11 HTTP/1.1,302,5799
191.206.161.162,19/Jun/2023:06:50:13 ,GET /checkout/item-46 HTTP/1.1,500,9083
42.79.31.46,08/Jan/2023:01:17:21 ,DELETE /busca/item-69 HTTP/1.1,200,6291
223.49.19.63,13/Mar/2023:10:18:54 ,GET /carrinho/item-53 HTTP/1.1,500,7539
67.110.214.159,14/Dec/2023:15:02:40 ,DELETE /produtos/item-77 HTTP/1.1,500,11308
187.9.165.145,03/Jul/2023:17:28:47 ,DELETE /login/item-43 HTTP/1.1,404,9298
69.31.74.177,23/Feb/2023:06:48:05 ,PUT /carrinho/item-64 HTTP/1.1,500,1358
26.204.28.47,25/Apr/2023:19:36:34 ,GET /produtos/item-53 HTTP/1.1,200,13988
185.243.245.129,17/Jan/2023:06:39:47 ,POST /login/item-19 HTTP/1.1,200,11685
59.219.178.225,05/Jul/2023:19:48:40 ,PUT /login/item-68 HTTP/1.1,302,4015
104.228.92.33,06/Nov/2023:03:23:20 ,PUT /carrinho/item-26 HTTP/1.1,201,3193
189.236.214.192,14/Sep/2023:00:41:01 ,GET /produtos/item-31 HTTP/1.1,302,10055
117.206.140.34,05/May/2023:10:58:18 ,GET /carrinho/item-83 HTTP/1.1,404,4280
91.91.198.3,24/Sep/2023:17:03:01 ,POST /perfil/item-58 HTTP/1.1,500,3793
83.144.239.248,19/Apr/2023:17:26:36 ,POST /perfil/item-89 HTTP/1.1,500,3159
70.231.169.89,22/Sep/2023:07:57:42 ,PUT /login/item-68 HTTP/1.1,200,13405
32.32.0.235,22/Nov/2023:14:54:32 ,DELETE /carrinho/item-24 HTTP/1.1,200,10619
179.103.187.55,29/Sep/2023:06:26:47 ,PUT /login/item-44 HTTP/1.1,500,9919
164.212.146.250,03/Jul/2023:06:32:15 ,GET /busca/item-33 HTTP/1.1,404,8090
26.197.156.254,26/Feb/2023:22:06:30 ,DELETE /perfil/item-86 HTTP/1.1,500,5395
24.77.45.181,27/Jul/2023:15:58:30 ,POST /carrinho/item-52 HTTP/1.1,302,6413
5.250.24.233,14/Feb/2023:12:07:33 ,POST /busca/item-36 HTTP/1.1,201,7889
152.186.237.238,24/Feb/2023:01:08:49 ,GET /perfil/item-5 HTTP/1.1,500,5983
118.197.133.32,07/Dec/2023:22:05:17 ,GET /perfil/item-11 HTTP/1.1,404,13515
148.253.56.58,16/Apr/2023:12:22:13 ,GET /produtos/item-63 HTTP/1.1,200,222
1.157.116.178,11/Dec/2023:15:37:20 ,DELETE /perfil/item-17 HTTP/1.1,404,2051
152.44.229.145,19/Jul/2023:11:51:26 ,DELETE /login/item-19 HTTP/1.1,500,1600
108.220.148.80,03/Jun/2023:13:06:10 ,PUT /produtos/item-61 HTTP/1.1,201,3345
118.155.103.62,09/Mar/2023:10:34:45 ,PUT /produtos/item-20 HTTP/1.1,404,1009
206.5.120.89,11/Feb/2023:11:34:31 ,POST /carrinho/item-83 HTTP/1.1,302,7188
187.123.119.43,17/Aug/2023:11:38:23 ,POST /checkout/item-8 HTTP/1.1,404,6598
150.160.251.66,19/May/2023:21:16:35 ,POST /perfil/item-21 HTTP/1.1,201,13833
45.202.65.187,29/Oct/2023:18:32:28 ,GET /carrinho/item-45 HTTP/1.1,500,3624
188.103.184.159,14/Mar/2023:13:14:48 ,GET /produtos/item-81 HTTP/1.1,201,11171
18.199.18.229,28/Feb/2023:01:19:41 ,PUT /perfil/item-59 HTTP/1.1,201,1127
44.65.158.116,23/Mar/2023:05:57:50 ,DELETE /produtos/item-19 HTTP/1.1,500,8493
141.98.129.249,01/Nov/2023:06:54:21 ,GET /perfil/item-9 HTTP/1.1,500,3436
23.70.179.86,16/Oct/2023:06:11:51 ,GET /login/item-12 HTTP/1.1,302,6223
66.70.229.255,13/Mar/2023:10:21:27 ,POST /busca/item-14 HTTP/1.1,302,2689
147.126.188.104,12/Mar/2023:05:27:22 ,GET /produtos/item-37 HTTP/1.1,200,12460
113.237.178.225,21/Sep/2023:06:30:11 ,GET /perfil/item-7 HTTP/1.1,302,611
147.246.19.174,22/Apr/2023:18:51:29 ,PUT /login/item-64 HTTP/1.1,201,6199
102.161.173.68,21/Oct/2023:20:43:41 ,POST /login/item-88 HTTP/1.1,201,2165
113.210.40.100,21/Mar/2023:11:53:32 ,POST /busca/item-82 HTTP/1.1,200,683
44.91.172.189,18/Jun/2023:05:17:46 ,POST /produtos/item-37 HTTP/1.1,500,8572
38.36.60.94,01/Aug/2023:12:21:22 ,GET /carrinho/item-32 HTTP/1.1,201,790
126.58.227.199,13/Aug/2023:01:16:11 ,DELETE /busca/item-36 HTTP/1.1,302,11389
76.28.112.194,04/May/2023:18:22:11 ,PUT /carrinho/item-85 HTTP/1.1,404,3131
189.68.235.223,31/Aug/2023:10:54:19 ,PUT /checkout/item-54 HTTP/1.1,302,10102
116.231.9.43,01/Apr/2023:13:23:01 ,POST /carrinho/item-5 HTTP/1.1,302,2623
2.255.63.58,08/Apr/2023:14:50:13 ,GET /login/item-92 HTTP/1.1,200,5165
142.164.150.203,31/Aug/2023:22:49:10 ,GET /login/item-11 HTTP/1.1,200,5279
66.130.126.148,14/Jul/2023:00:09:36 ,POST /carrinho/item-77 HTTP/1.1,404,5339
135.51.154.227,07/Nov/2023:10:57:11 ,DELETE /produtos/item-67 HTTP/1.1,201,13414
41.4.173.66,12/May/2023:16:24:33 ,PUT /checkout/item-2 HTTP/1.1,404,6436
106.196.118.230,18/Jun/2023:21:31:05 ,DELETE /carrinho/item-58 HTTP/1.1,500,3206
71.55.251.228,13/Jan/2023:22:11:35 ,PUT /busca/item-28 HTTP/1.1,404,13901
29.188.27.87,27/Jan/2023:11:27:40 ,GET /carrinho/item-41 HTTP/1.1,200,9023
72.125.182.68,08/Feb/2023:19:45:56 ,DELETE /checkout/item-7 HTTP/1.1,201,10790
156.234.17.35,23/Jun/2023:17:46:51 ,POST /busca/item-23 HTTP/1.1,500,602
175.153.159.41,12/Mar/2023:11:42:06 ,DELETE /carrinho/item-67 HTTP/1.1,302,3410
100.174.51.186,15/Jan/2023:20:31:03 ,PUT /produtos/item-1 HTTP/1.1,302,10665
77.134.205.225,03/Jul/2023:20:35:25 ,GET /checkout/item-94 HTTP/1.1,302,3367
193.105.135.68,01/Mar/2023:00:14:18 ,PUT /perfil/item-13 HTTP/1.1,201,13624
7.76.223.205,16/Dec/2023:21:12:51 ,PUT /perfil/item-63 HTTP/1.1,302,208
53.56.4.36,09/Apr/2023:10:45:05 ,POST /busca/item-77 HTTP/1.1,302,1798
35.131.249.235,24/Feb/2023:09:40:42 ,POST /perfil/item-75 HTTP/1.1,200,10527
7.37.246.147,13/Dec/2023:18:19:25 ,PUT /busca/item-82 HTTP/1.1,201,3106
75.86.180.23,26/Jun/2023:06:14:47 ,GET /busca/item-24 HTTP/1.1,201,13125
52.216.148.150,23/Nov/2023:09:54:17 ,GET /carrinho/item-32 HTTP/1.1,302,11768
209.106.248.162,15/Nov/2023:14:59:38 ,POST /busca/item-52 HTTP/1.1,404,10464
178.103.114.214,28/Nov/2023:05:42:59 ,GET /produtos/item-75 HTTP/1.1,200,11028
186.217.249.248,16/Jun/2023:13:01:26 ,PUT /login/item-60 HTTP/1.1,200,2568
129.58.245.55,28/Jan/2023:09:15:04 ,GET /perfil/item-10 HTTP/1.1,302,2354
222.4.182.106,03/Apr/2023:05:15:34 ,GET /busca/item-23 HTTP/1.1,302,11899
